"id","cuisine","rating","review_count","name","address","latitude","longitude","zipcode"
"O27EskZ0dVdfBM9UlPPgeg","Thai",5,1,"CitiThai","1764 1st Ave",40.78034,-73.94663,"10128"
"tk_hI5v8KufzFaIP57_57g","Thai",3,44,"Golden Thai","469 Irving Ave",40.69566,-73.90798,"11237"
"Gvg0ZLMsyZkLWHhT6uJs7w","Thai",3.5,38,"Green Leaf","72-60 Metropolitan Ave",40.71244,-73.87957,"11379"
"kzvcRu47MA2fPvW0WRPICA","Thai",3,4,"Kao","3 Greenwich Ave",40.73387,-73.9997999,"10014"
"u7eDoHJvOXXzFTxcYZY16g","Thai",3.5,6,"Don Muang Airport","146 Broadway",40.709999,-73.963493,"11211"
"VMDmMIWR059HKMp_Mj3Msw","Thai",3,11,"Thai Tree","36-17 Greenpoint Ave",40.7379204227519,-73.9293925641142,"11101"
"5Znd8FNSiFPiGLmKeGTOng","Thai",2,11,"Thai Nam","424 Amsterdam Ave",40.78417,-73.97793,"10024"
"qtDKasElRD_CPw7HnIOXHA","Thai",4,1,"Island Thai Street Food","",40.758373260498,-73.9680099487305,"10022"
"VvY0xHte6YJqtd74Srt9gQ","Thai",2.5,2,"Spice","60 University Pl",40.7329788,-73.993988,"10003"
"59EsyFYqlFfS6MlxuNRk4Q","Thai",1.5,7,"Thai Palace","304 W 40th St",40.7560081481934,-73.991455078125,"10018"
"bZq9iz6OgrK6DSH1TBO1kA","Thai",3,2,"Avenue A Asian World","103 Ave A",40.72585,-73.98387,"10009"
"fYKcfxFWcdAxp1pHvjpjdw","Thai",1.5,7,"Village MA","107 MacDougal St",40.72992,-74.00095,"10012"
"F5T1HMAb5iRBFrIOcz7e3w","Thai",2.5,21,"Liu Garden","560 Wilson Ave",40.690765,-73.908683,"11207"
"hq73x-YmjAh4KFsQdbQx7A","Thai",1.5,5,"Wickedly Hot Thai Cuisine","299 E 11th St",40.7303352,-73.9859467,"10003"
"ubX4CD4GqXpXjLfuBJo8HQ","Thai",2.5,2,"Spicy Republic","972 Second Ave",40.7557,-73.96771,"10021"
"k3h6SC78ItelIurfUB0pcg","Thai",2.5,2,"Bang Thai","210 Thompson St",40.72878,-73.99924,"10012"
"OrMGhduP_X_EiF3Wpy4RHw","Thai",2.5,2,"Izu","9 E 13th St",40.73508,-73.9933,"10003"
"Yv-_cU8CIJLUWXIMAjQPMQ","Thai",3,1,"Spice","71 First Ave",40.725536,-73.987213,"10003"
"ACuZg-9J4bE6hRgu8p501g","Thai",4.5,3,"Thai Street Food","89 Broadway",40.7077189,-74.0119285,"10006"
"0RItxr4jWz00T39OflvikQ","Thai",3.5,6,"Thai Paragon","1406 Madison Ave",40.78821,-73.95363,"10029"
"m4_k7yyNyU3yuUtb9CbpmQ","Thai",2.5,3,"Thai Evolution","536 3rd Ave",40.74687,-73.97752,"10016"
"-Q8MYIWoE4EsGQtudIOY0w","Thai",4,9,"Bua Thai Ramen & Robata Grill","1611 2nd Ave",40.7764,-73.95321,"10028"
"viB_c1ywQJJOr-zVQHkr0A","Thai",5,1,"Roomservice","349 E 12th St",40.73039,-73.98381,"10003"
"TfO9b3q0urwXlSaDXKrirQ","Thai",1,1,"Poy Laung Thai Restaurant","206 Bedford Ave",40.7171131,-73.9587056,"11211"
"IXH26OJiL2hUSwNW_NJEhQ","Thai",5,2,"Warung Roadside",,40.7120753,-73.9286508,"11237"
"ri2YWZ2jMuxauAUA__4uvw","Thai",5,1,"SITA THAI","3609 Broadway Ave",40.82889,-73.94899,"10031"
