"id","cuisine","rating","review_count","name","address","latitude","longitude","zipcode"
"x0k5kFArHLijdY8-NEQ7Xg","Indian",4.5,1162,"Bengal Tiger Indian Food","58 W 56th St",40.763167,-73.977131,"10019"
"sCC7-hSdCkNPExejZT9BAQ","Indian",4.5,1156,"The MasalaWala","179 Essex St",40.72191,-73.98666,"10002"
"BPyt7S9TdcR1u571iacg7g","Indian",4,1285,"The Kati Roll Company","49 W 39th St",40.75269,-73.98466,"10018"
"NgD-6ogFGc_c4z5_Ur4k2g","Indian",3.5,1373,"Dhaba Indian Cuisine","108 Lexington Ave",40.742364,-73.982813,"10016"
"9pMhRYYgV7E9L7pzECtJKA","Indian",4.5,697,"Drunken Munkey NYC","338 E 92nd St",40.7808609,-73.9475937,"10128"
"x3NeZ4xToUxVKDoZ32D5tg","Indian",4.5,359,"NY Dosas","50 Washington Sq S",40.7308386079893,-73.99863779767,"10014"
"HEs6llkn3wIP1ATXeIZQew","Indian",4,554,"Pippali","129 E 27th St",40.74241,-73.98325,"10016"
"DZE4ThXa7d0kSXnR3Hb-kg","Indian",3.5,1182,"Junoon","27 W 24th St",40.743193,-73.990838,"10010"
"1_pK5aQ47atF50oAKHADhA","Indian",4.5,354,"Indian Accent","123 W 56th St",40.7643344624229,-73.9787312885132,"10019"
"tIjQyHOubGeKRnx4wSwOeA","Indian",4.5,450,"goa taco","79 Delancey St",40.71887,-73.99003,"10002"
"ZrdTKStTAo2pchslOev1KQ","Indian",4,664,"Chennai Garden by Tiffin Wallah","127 E 28th St",40.74298,-73.98274,"10016"
"SP4bvMvxel_UPdof_er3HA","Indian",4.5,342,"Taco Mahal","73 7th Ave S",40.7323553689158,-74.0035128796915,"10014"
"Va_mnsEvBghHXvc7uZIWJQ","Indian",4,477,"Spice Symphony","182 Lexington Ave",40.744722,-73.981202,"10016"
"kS2CP48K66yL2TwIhUqy_A","Indian",4,728,"Tamarind","99 Hudson St",40.71909,-74.00892,"10013"
"S6r0P0PItA9EYHV1nCiQgg","Indian",4.5,308,"Mysttik Masaala","375 Park Ave",40.7588940107455,-73.9723344813227,"10022"
"sCHiXF4mZcsiY8_cBHNiqw","Indian",4,613,"indikitch","25 W 23rd St",40.7422142028809,-73.9904403686523,"10010"
"kB3QyyhHFVyhGgp35Rnuew","Indian",4,794,"The Kati Roll Company","99 MacDougal St",40.7296,-74.00096,"10012"
"PdzL9svqapSqH4o8bF86Pw","Indian",4.5,348,"Punjabi Grocery & Deli","114 E 1st St",40.7227225423661,-73.9866224576721,"10009"
"wQjQHZKH_DxwntbSe1QdxQ","Indian",3.5,932,"Brick Lane Curry House","99 2nd Ave",40.72738,-73.98897,"10003"
"3uEkZEAp7biQEtt0S7W1Vg","Indian",4,515,"Vatan Indian Vegetarian","409 3rd Ave",40.74231,-73.98024,"10016"
"QqrEF8_ZQCGi63cL10J5oA","Indian",4,530,"Chola","232 E 58th St",40.76026,-73.96576,"10022"
"7DUPGtHqVZHJ3yIufbWLsg","Indian",4,493,"Malai Marke Indian Cuisine","318 E 6th St",40.726934,-73.98758,"10003"
"ZikqL-flwV2XYlKtL2UfmA","Indian",4.5,325,"Rangoli Exquisite Indian Cuisine","1393 A 2nd Ave",40.7693,-73.95823,"10021"
