"id","cuisine","rating","review_count","name","address","latitude","longitude","zipcode"
"a0IET3_yCFcO36OqGSsisg","Italian",4,4856,"Eataly","200 5th Ave",40.74195877796,-73.989716662832,"10010"
"zj8Lq1T8KIC5zwFief15jg","Italian",4.5,1722,"Prince Street Pizza","27 Prince St",40.7229087705545,-73.9944863319397,"10012"
"22nKUyCIbpnzR6R3_g1ptQ","Italian",4,2867,"Carmine's Italian Restaurant - Times Square","200 W 44th St",40.7575102204203,-73.9867817215653,"10036"
"rp8S7scxOkVVeG7dNneMGQ","Italian",4.5,1475,"L'Artusi","228 W 10th St",40.733714,-74.005068,"10014"
"raqwXUBlnc0e8c7CYmxEJQ","Italian",4,1619,"Scarpetta","88 Madison Ave",40.7444728,-73.9855426,"10016"
"P4hm-IKNMbBbtfWSvPf25A","Italian",4,2637,"The Meatball Shop","84 Stanton St",40.7214961,-73.9887357,"10002"
"5TX0X8w5ssIACU_pnBEq6g","Italian",4,1640,"Tony's Di Napoli","147 W 43rd St",40.75641,-73.98547,"10036"
"-hUvO0C0A-pGZdiSKvjoFw","Italian",4,2192,"Babbo","110 Waverly Pl",40.732283,-73.999284,"10011"
"c3D2ckzacnPtdGIM8tb-_w","Italian",4.5,839,"B Side Pizza & Wine Bar","370 W 51st St",40.76394,-73.9883399,"10019"
"WG639VkTjmK5dzydd1BBJA","Italian",4,1550,"Rubirosa","235 Mulberry St",40.72275,-73.99622,"10012"
"VtJd1l64kqUUyWacwK0J2Q","Italian",4,1779,"Veniero's","342 E 11th St",40.72941,-73.98454,"10003"
"OAqsZMbjv66nOMqlimnYuQ","Italian",4,1977,"Uva","1486 2nd Ave",40.77216,-73.95556,"10075"
"DoSU8IPq-Py_YV3kYmXPfQ","Italian",4,1726,"Trattoria Trecolori","254 W 47th St",40.75987,-73.98679,"10036"
"QObHX0yR6zd0WfksRDbJTA","Italian",3.5,2394,"Becco","355 W 46th St",40.76083,-73.98981,"10036"
"N-rwVhnEtXg8yY_TlB_KZw","Italian",4,1254,"Del Posto","85 10th Ave",40.7434155953035,-74.007533013261,"10011"
"xQ445GaWVN5Aa3sFX9OoIg","Italian",4,1413,"Buvette","42 Grove St",40.732852,-74.004213,"10014"
"bEXTA_Gwo2oVg4gnFd9fNA","Italian",4,1061,"Ai Fiori","400 5th Ave",40.750159,-73.983882,"10018"
"V-FCEicobl5Su-R7EVJQNA","Italian",4,1290,"La Lanterna Di Vittorio","129 MacDougal St",40.73069,-74.00015,"10012"
"oJ_XSPZFpvIt6rvheSQl7A","Italian",4,1717,"Bleecker Street Pizza","69 7th Ave S",40.7320627016512,-74.0036552270137,"10014"
"jdNdy-MwBtnXoBGC_JVvwQ","Italian",4.5,876,"Gaia Italian Café","251 E Houston St",40.721653,-73.985346,"10002"
"d7Asc4q2ImoPlA_BhfroTQ","Italian",4,1234,"Kesté Pizza & Vino","271 Bleecker St",40.73154,-74.00293,"10014"
"yZJbealagfujEkgesAl2hA","Italian",4,1345,"Lupa","170 Thompson St",40.7276,-74.000045,"10012"
"eVk4F9ixl89zyUHJ1G2Aiw","Italian",4,983,"Luzzo's","211 1st Ave",40.730551,-73.9834846,"10003"
"yi6jIxzHo-nbAOG4KWuqcw","Italian",4,1219,"Maialino","2 Lexington Ave",40.738437,-73.985686,"10010"
"IErfGS0DASSJfYU73m0Sqg","Italian",4,1099,"Malatesta Trattoria","649 Washington St",40.73285,-74.00847,"10014"
"pk89jzL1RsE9U0thf_z6tw","Italian",4,1422,"Locanda Verde","377 Greenwich St",40.7198601300801,-74.010039072422,"10013"
"A2DV-AQIXRYUMu5Ak5mjxg","Italian",4.5,762,"Patzeria Family & Friends","311 W 48th St",40.7615,-73.98754,"10036"
"ADHX7nBixDPVlq3OXhny0g","Italian",4.5,408,"Faicco's Italian Specialties","260 Bleecker St",40.73113,-74.00306,"10014"
"FKzpfWUpyupl4q74Jt8fTA","Italian",4,1142,"Don Antonio","309 W 50th St",40.762711,-73.986708,"10019"
"5Akss-swwfyoSVeIsDBbvw","Italian",3.5,1287,"Basta Pasta","37 W 17th St",40.73881,-73.99407,"10011"
"yH6t1JWcwkdWG4CS5KPvow","Italian",4,1356,"Adrienne's Pizzabar","54 Stone St",40.7043362,-74.0101733,"10004"
"xsQTIeq-WLkp4ParkTQpMQ","Italian",4,858,"Pizzarte","69 W 55th St",40.7629335072372,-73.9776668697596,"10019"
"9iC39Z1YjZKbrrCANgzBXg","Italian",4,587,"Sergimmo Salumeria","456 9th Ave",40.754296,-73.995498,"10018"
"8qSOz7oTPUUCafsMOBBNEQ","Italian",4.5,457,"Pisillo Italian Panini","97 Nassau St",40.7104975,-74.0076675,"10038"
"dc3hkLkAqCSxDWQzrx-g9A","Italian",4,786,"Quality Italian","57 W 57th St",40.7644044527436,-73.9767805051616,"10019"
"16ZnHpuaaBt92XWeJHCC5A","Italian",4,1057,"Olio e Piú","3 Greenwich Ave",40.733826,-73.999852,"10014"
"yFtOtTd7ncSjFF3QavQ5cA","Italian",4,848,"Crispo","240 W 14th St",40.7392469,-74.0016882,"10011"
"KCBfW6sWl9Gx-LvMff08jg","Italian",4,968,"Osteria Morini","218 Lafayette St",40.7219179851303,-73.9976472073402,"10012"
"J0OeDwmh5JBhid0A5GvltA","Italian",4,785,"Il Corallo Trattoria","176 Prince St",40.7262073,-74.0018919,"10012"
"vjubSxmdG_HoBBgd39geBw","Italian",4,925,"Nino's 46","39 W 46th St",40.7569159,-73.980516,"10036"
"WHQpLvxkCK_BMtF8pIShnQ","Italian",4,774,"Carroll Place","157 Bleecker St",40.7286329,-73.9998011,"10012"
"MOwB9YYd-Ko6nVgSB-ltQw","Italian",4,655,"Briciola","370 W 51st St",40.7637997047278,-73.9880919456482,"10019"
"AHVlPpOkiEl9maijGhar-Q","Italian",4,808,"The Meatball Shop","64 Greenwich Ave",40.736125,-74.000607,"10011"
"kqewBLuQDB3euc-s_mRf4A","Italian",3.5,1973,"Otto Enoteca Pizzeria","One Fifth Ave At 8th St",40.7320605431463,-73.996197909787,"10003"
"04exhf1PZ79_Km9vHAzvfA","Italian",4,666,"Pepe Rosso Social","173 Mott St",40.7200621068478,-73.9961392432451,"10013"
"J9xVQScnr0lYWl61_mLXMA","Italian",4,798,"Lido","2168 Frederick Douglass Blvd",40.8049797781916,-73.9548260014624,"10026"
"KpBfFpjzsGvvqAzCasVW0g","Italian",4,1112,"Extra Virgin","259 W 4th St",40.7353962496717,-74.0031888223197,"10014"
"mTWlEiCUEBlxBAkIikkB1A","Italian",4,1056,"Carmine's Italian Restaurant - Upper West Side","2450 Broadway",40.791077,-73.973763,"10024"
"ugIv_ylUdqRIlx6AD8lTJA","Italian",4,520,"Basso56","234 W 56th St",40.7655,-73.98267,"10019"
"Vs8kQ4R381y27AH018gLpg","Italian",4,1112,"Supper","156 E 2nd St",40.7229,-73.98527,"10009"
"wZkZmjZEJDraLJgAalnHvA","Italian",4,690,"Pisticci","125 La Salle St",40.8141624,-73.960288,"10027"
"efYELOeAJ-CjKpzayEfblg","Italian",4,966,"Cornerstone Cafe","17 Ave B",40.7220618263077,-73.983249573445,"10009"
"hdiuRS9sVZSMReZm4oV5SA","Italian",4,655,"Da Andrea","35 W 13th St",40.736218,-73.99597,"10011"
"6Z5OWpaeGGazJHR4LfThsw","Italian",4,587,"Palma","28 Cornelia St",40.73115,-74.00233,"10014"
"Z67mgMkN3RfdPEX5mXsyYA","Italian",4,597,"Piacere","351 Broome St",40.7196979,-73.9951175,"10013"
"5ZEFbq_AQV5VQFG2JKYzlA","Italian",4,687,"Giorgio's of Gramercy","27 E 21st St",40.7394209879325,-73.9885425567627,"10010"
"LXdblKc5g1Dp17xiV-Am1w","Italian",4,780,"Trattoria Dell'Arte","900 7th Ave",40.765295646702,-73.98046281606,"10019"
"F2YbqhVr6hBsFrDCyr6M_w","Italian",4,779,"The Meatball Shop","200 9th Ave",40.7459138,-74.0015369,"10011"
