"id","cuisine","rating","review_count","name","address","latitude","longitude","zipcode"
"q0HBfS9eJ9AeuaWQ3Ronqw","Italian",4,105,"Joe G Pizza & Restaurant","244 W 56th St",40.76564,-73.9830099,"10019"
"ufntl2yxDlAzPJ6G73eAcQ","Italian",3,334,"Regional Restaurant","2607 Broadway",40.79625,-73.97094,"10025"
"ZxobXn7eEYDOzQKYHH9ARQ","Italian",4,98,"Sorbillo Pizzeria","334 Bowery",40.726,-73.99218,"10012"
"Hm08ax_3XYLp_1XUXlAOmQ","Italian",3.5,162,"Per Lei","1347 2nd Ave",40.76813,-73.9592,"10021"
"O5Cm2yU32-Epf4HKEFAJEQ","Italian",4,87,"Il Postino","337 East 49th St",40.75373,-73.96749,"10017"
"oau9HuGnei8D7vusubVYYw","Italian",3.5,97,"Le Verdure","200 5th Ave",40.74197,-73.9895,"10010"
"-7iUpGTNDdy4WjxLGYp-_g","Italian",4,66,"Trattoria Italienne","19 W 24th St",40.7430619,-73.9903948,"10010"
"0LpWRWQx8Agm-mZtsOQ5gg","Italian",3.5,149,"Neapolitan Express","40 Wall St",40.707015,-74.009735,"10005"
"zwOAiVT4pAmpNGXzj-t5MA","Italian",4,435,"Lilia","567 Union Ave",40.71757,-73.95236,"11211"
"HV5DMBmEpQ_Nu6NSekJquA","Italian",3.5,197,"Harry's Italian","225 Murray St",40.7151660438782,-74.0147876008234,"10282"
"anP9HCa1F8x3SkvaKdcIZw","Italian",3.5,167,"Vinny Vincenz","231 1st Ave",40.731155,-73.983039,"10003"
"gNFZnphlgmtGQOBwf4GPiA","Italian",3.5,183,"Rosella's Pizzeria","164 William St",40.710117,-74.005661,"10038"
"geTFpY84Tp-nVTXflnxtDA","Italian",3,294,"V & T Pizzeria & Restaurant","1024 Amsterdam Ave",40.80334,-73.96383,"10025"
"ywP0OEqRC6sp4NK1-QhW-g","Italian",3,255,"Parm","Brookfield Pl",40.7144510120714,-74.0161083107869,"10080"
"i5cdbiw1KRyg4w0X44ZBwA","Italian",3.5,106,"Mezzaluna","1295 3rd Ave",40.771125,-73.959251,"10021"
"V7z1ZkTOtV-dNOKhZsAlMw","Italian",3.5,163,"Patsy's Pizzeria","801 2nd Ave",40.750427,-73.972129,"10017"
"Y3xDbSHXs6apMA4JLGJZ1Q","Italian",4,423,"Sac's Place","2541 Broadway",40.7628982173022,-73.9270855469213,"11106"
"e5VNqnVitx8OrnINaMMCsA","Italian",4.5,129,"Fedoroff's Roast Pork","178 N 10th St",40.7189526,-73.9555245,"11211"
"ujbH5MZQzC2SSuRF3XvNfQ","Italian",4,87,"Mi Garba","129 4th Ave",40.733253210783,-73.9898487925529,"10003"
"Irw7QQBsndbB2ATXeB4pYA","Italian",3.5,134,"Da Tommaso NYC","903 8th Ave",40.7646068,-73.9845812,"10019"
"WbkM29ZUAJtsatHEPBZtAQ","Italian",4,44,"Laboratorio","329 W 51st St",40.76364,-73.98678,"10019"
"SHG9wQ5PfyXDgJDYkrPu7Q","Italian",4,91,"Vago Restaurant","509 3rd Ave",40.7458699,-73.9778,"10016"
"ubNySbvyISy8q3oy9tsJaA","Italian",4,80,"Il Pesce","200 5th Ave",40.7421891564824,-73.9898860988724,"10010"
"WBXiKTyBBE5GUN_c2VD5bA","Italian",3.5,176,"Trattoria Il Mulino","36 E 20th St",40.7385529485744,-73.9886629208922,"10003"
"78TCGIG1eHMYdyvMpFdDbQ","Italian",4,82,"Follia NYC","179 3rd Ave",40.7349243164062,-73.9855880737305,"10003"
"cbBT_vKaBJgt92p2Y7Rv2A","Italian",4.5,203,"Fran's Italian Deli","202 Hudson St",40.738735,-74.0295879,"07030"
"XyICIfSun7HWtBEUFux2PQ","Italian",3.5,145,"Bocca Di Bacco","169 9th Ave",40.7445631,-74.0030779,"10011"
"Hc0p6xWxJthMZIlckFzgZA","Italian",3.5,177,"Eleven B","174 Ave B",40.72745,-73.97974,"10009"
"MlOdJ9tK3idyXGR4Yo7ttQ","Italian",4,108,"Estancia 460","460 Greenwich St",40.72379,-74.0097399,"10013"
"mwDGX4OH3smoducpde2Elw","Italian",3.5,174,"Quartino Bottega Organica","11 Bleecker St",40.7255491,-73.9929031,"10012"
"ieoPAi6nbdEkrwv4vGVSwg","Italian",4,386,"Via Trenta Osteria & Wine Bar","36-19 30th Ave",40.764806,-73.916585,"11103"
"WNOUPEZ6J8SZVSaK6Q3e-A","Italian",4,363,"Porto By Antonio - Wood Burning Pizza & Pasta","8921 Old River Rd",40.8048834508642,-73.9934416639218,"07047"
"QhRQE6nOMLd00kV2k-IsbQ","Italian",4,228,"Augustino's","1104 Washington St",40.75024,-74.02732,"07030"
"oq-3mheTFeiOq6ojzdzSNg","Italian",2.5,424,"Cloister Cafe","238 E 9th St",40.729324,-73.987892,"10003"
"G-op2xLJqocfg1AwJNge8Q","Italian",3.5,200,"Il Piccolo Bufalo","141 Mulberry St",40.71883,-73.99781,"10013"
"505bv6h3VnN6SekdHCr8Sw","Italian",3.5,125,"Nocello","257 W 55th St",40.7654190063477,-73.9833374023438,"10019"
"lTa_the-LGQxdwKhwfwVyw","Italian",3.5,198,"La Nonna","134 Mulberry St",40.71851,-73.9976,"10013"
"7dhXkHB_Eg1UJ7Yf9wQCjQ","Italian",3,298,"Sofia's of Little Italy","143 Mulberry St",40.71888,-73.99777,"10013"
"HSKcCmRFqzqG542Hy_eftw","Italian",4,103,"Siena","1580 3rd Ave",40.78073,-73.953,"10128"
"tZVN5tsprJpUOF953jcg1w","Italian",3.5,130,"Libretto's Pizzeria","546 3rd Ave",40.747318,-73.977317,"10016"
"L0hPFGt-sD_QVmhr01SSEQ","Italian",3.5,146,"Gente Ristorante","153 E 45th St",40.753194,-73.973632,"10017"
"hq09sqXaYiEogbTrrJ9X5g","Italian",4.5,53,"Da Capo","322 Columbus Ave",40.77972,-73.97752,"10023"
"q6ux26c-SfK-679y9lvVbw","Italian",3.5,171,"Settepani","196 Lenox Ave",40.80435,-73.94766,"10026"
"MTQpqHo-cCAPK7c9fd6zHw","Italian",4.5,38,"Il Mattone","49 Beach St",40.720799,-74.0091255,"10013"
"e6pF5tzU3W2ufrWDZxVIeg","Italian",4,54,"Claudio Pizzeria","334 8th Ave",40.7475857039896,-73.9967348479919,"10001"
"zo4JHfD2nWPUiqgsgDOaHQ","Italian",4.5,125,"Rao's","455 E 114th St",40.79392,-73.93427,"10029"
