"id","cuisine","rating","review_count","name","address","latitude","longitude","zipcode"
"ogCC-lJJYnwXDvKGmKZ6Sw","Korean",4,2354,"Woorijip Authentic Korean Food","12 W 32nd St",40.74747,-73.98648,"10001"
"fVbUVAiLiGgLA_nxBFxyww","Korean",4.5,834,"Thursday Kitchen","424 E 9th St",40.7275,-73.9838,"10009"
"FZpm4_fbd6P984foOUejWg","Korean",4,1174,"Jongro BBQ","22 W 32nd St",40.7475339,-73.9869275,"10001"
"JeCtYANe0eqW8xe1SN3lWg","Korean",4,1675,"Turntable Chicken Jazz","20W 33rd St",40.74828,-73.98649,"10001"
"gXnC_aZR09BvqEQKGKFjBg","Korean",4,1558,"BCD Tofu House","5W 32nd St",40.747503631444,-73.9862447208321,"10001"
"6qzNc9Z9DHYYleKqrW_K3g","Korean",4,875,"Takashi","456 Hudson St",40.7313524,-74.0065048,"10014"
"xZ96vaoL-cQjfotmUKtjJQ","Korean",4,844,"Barn Joo 35","34 W 35th St",40.74964,-73.98582,"10001"
"qY1o1MhoRyN84RRhUJtvpQ","Korean",4,811,"Her Name Is Han","17 E 31st St",40.7462615966797,-73.984733581543,"10016"
"xWUL-j6TQyKQHIfOtetu-Q","Korean",4,989,"Hangawi","12 E 32nd St",40.746737,-73.984662,"10016"
"fVsH6QIJPzXpVbgmeiolsA","Korean",4.5,466,"Jungsik","2 Harrison St",40.7185910158738,-74.0088844299316,"10013"
"FizBsTIAJwNrImIG1mPDcg","Korean",4,1198,"Barn Joo","35 Union Sq W",40.73684,-73.99069,"10003"
"_saXnBy0Wq2Gb3YusWZhqw","Korean",4,956,"Five Senses","9 W 32nd St",40.747573158626,-73.9863122632311,"10001"
"GDWVTV11eq92ElXD9mstBw","Korean",3.5,1363,"Boka","9 St Marks Pl",40.729519,-73.989104,"10003"
"xe9qWNyYmsRvNGRPgW-ZcA","Korean",4,892,"Dons Bogam BBQ & Wine Bar","17 E 32nd St",40.74678,-73.98437,"10016"
"FeSynfcDT4qB2kDixHUQCA","Korean",4,842,"Danji","346 W 52nd St",40.764,-73.98686,"10019"
"x9ADy3a--S_6Oqn_1KLipA","Korean",4,925,"Kang Ho Dong Baekjeong","1 E 32nd St",40.747173576622,-73.9852144232788,"10016"
"KaBw8UEm8uZTV6YLsshYrQ","Korean",3.5,1279,"Pocha 32","15 W 32nd St",40.747524574399,-73.9862626791,"10001"
"SdESb_kSAV6b0WD813J4WQ","Korean",4.5,371,"Red Poke","600 9th Ave",40.75895,-73.99204,"10036"
"LjBKkUSpMwrpo99hXgtHYw","Korean",4,759,"Franchia Vegan Cafe","12 Park Ave",40.7474712051298,-73.9812423408763,"10016"
"lSQAmoQtmciUld36ogOoOw","Korean",4,847,"Cho Dang Gol Korean Restaurant","55 W 35th St",40.7502365112305,-73.986198425293,"10001"
"FsuJ7VC5vxX3wcLhFrb97Q","Korean",4.5,382,"Oiji","119 1st Ave",40.72727,-73.98585,"10003"
"IjQ2yGUKkvP0JIldT9vRFQ","Korean",4,414,"Take31","15 E 31st St",40.7463,-73.984809,"10016"
"eIPiRkf6KCo9A9Ok-Nr_ow","Korean",3.5,1388,"Miss KOREA BBQ","10 W 32nd St",40.747452,-73.986336,"10001"
"VbUy299ch56p4GYZTNDbvA","Korean",3.5,1104,"New Wonjo Restaurant","23 W 32nd St",40.74788,-73.98665,"10001"
"wfGFM8zvdw9Zs-jxsTdjww","Korean",4,425,"Soju Haus","315 5th Ave",40.746899,-73.985474,"10016"
"h881bFbXCIZdI99-mPOoyA","Korean",4,305,"Cup & Cup","15 E 31st St",40.74629,-73.9848,"10016"
"wx5XkAsviabyZdQma64Fyw","Korean",3.5,659,"Gaonnuri","1250 Broadway",40.74757,-73.98802,"10001"
"iXmDaPsgylG1kHPLli15MQ","Korean",4,575,"Fat Buddha","212 Ave A",40.7298105,-73.9805949,"10009"
"_YsHeAEyCYY03zGqlDdj-Q","Korean",4,307,"E-Mo","2 W 32nd St",40.7471961975098,-73.9861907958984,"10001"
"igcUHNvsKc-s-RtvUmkg2w","Korean",4,340,"K'OOK","324 E 6th St",40.726699,-73.987457,"10003"
"NJ7zULzFvPxrt_ILMvV7gA","Korean",3.5,753,"Mandoo Bar","2 W 32nd St",40.7472,-73.98619,"10001"
"5AD9nY8UrYlCVMb3Y6KeWg","Korean",3.5,927,"Bonchon Chicken - NYC 38th St","207 W 38th St",40.7537928,-73.9891703,"10018"
"8Si3qLOfN70ixYPhoDYr3w","Korean",4,433,"Kori Tribeca","253 Church St",40.7179238927678,-74.0055401190491,"10013"
"0FOE_TW-91b9wN661lZMyQ","Korean",3.5,469,"mokbar","75 9th Ave",40.74222,-74.00466,"10011"
"RYoc4EBUNOtgbg7c32OG9A","Korean",4.5,186,"Atoboy","43 E 28th St",40.74364,-73.98456,"10016"
"FPuOTMD-dmXTFz3rUsEkMg","Korean",3,1248,"IchiUmi","6 E 32nd St",40.7465376026852,-73.9849521865082,"10016"
"Ntm_eH5TtVsofqL6BA7f9w","Korean",3.5,600,"MADANGSUI","35 W 35th St",40.75003,-73.985679,"10001"
"5hUV9RDTi-DvjU_OpIit7g","Korean",3.5,554,"Bann Restaurant","350 W 50th St",40.7628273031386,-73.9878592313522,"10019"
"N0cfNApqwrPEqXgcf3NWmg","Korean",3.5,848,"Bonchon Chicken - New York","325 5th Ave",40.747436,-73.985027,"10016"
"x7vJOXizWpJPl5A7jrl1Dg","Korean",4,378,"Korilla BBQ","23 3rd Ave",40.7295858631617,-73.9896542417335,"10003"
"5ZCvexz7_WHJCRgC3yGczw","Korean",3.5,495,"Third Floor Cafe","315 5th Ave",40.7469,-73.98519,"10016"
"X8yEmEDD9ZTkHoIRFqzcRw","Korean",4,199,"Osamil","5 West 31st St",40.74697,-73.9864,"10001"
"vWoT1h8E2eWvIdJqpuxfdg","Korean",4.5,151,"Tofu Tofu","96 Bowery",40.7176299520983,-73.9954301342368,"10013"
"28CNHYULci66pJAz-0_pOg","Korean",4,326,"Cote","16 W 22nd St",40.7412996949476,-73.9912893251312,"10010"
"YvL7_ZXp-VAhrOCy1mb-cQ","Korean",3.5,432,"BBQ Olive Chicken","25 W 32nd St",40.7472671229607,-73.9862868189812,"10001"
"jSUUcyV76hlCBAyHWAOm0w","Korean",3.5,322,"Hanjan","36 W 26th St",40.7441830642509,-73.9905130318771,"10010"
"pcb8yK9_28uWz5CyokjwSg","Korean",4,240,"Bangia","11 E 32nd St",40.746854,-73.9845201,"10016"
"24me8lxwpZS1QWGf57bAqw","Korean",3.5,341,"DO Hwa","55 Carmine St",40.7299,-74.0042,"10014"
"J94ABP6EutD7jE3KSLM36w","Korean",4,267,"Hell's Chicken","641 10th Ave",40.7618612989506,-73.9940421852417,"10036"
"R18bhjYmKxpwfkwGFlWW2g","Korean",3.5,427,"Hanbat Restaurant","53 W 35th St",40.75015,-73.9863,"10001"
"iPc-zPgcpgeSo76xl5Jbpw","Korean",4,245,"The Maze","32 W 32nd St",40.74764,-73.98724,"10001"
"z28cRtpdfiJfzIp1vkMAwQ","Korean",3.5,250,"Koko Wings","248 W 106th St",40.8008499,-73.96742,"10025"
"YKyU0Na38C3pzemGOxlrHw","Korean",4,217,"Hee Korean BBQ Grill","793 6th Ave",40.7454185,-73.9912872,"10001"
"t_UObgQX6M_ZRn3tk2cXYQ","Korean",4.5,113,"Let's Meat","307 5th Ave",40.74662,-73.98539,"10016"
"zrjxk9o02-fs-hMcrAyaRQ","Korean",3.5,254,"Glaze Teriyaki","139 4th Ave",40.7337264,-73.9897411,"10003"
"-oj8yGjD32mIKQEOou-cKQ","Korean",3.5,242,"New York Kimchi","16 W 48th St",40.7577797722264,-73.9792332050324,"10036"
"0GN6l4FAknTFSWZhEan45A","Korean",4,163,"GunBae","67 Murray St",40.714683,-74.010223,"10007"
"bWRGDbQHe6alt54Acdg5ZQ","Korean",3.5,286,"K Town Chicken & Hof","34 W 32nd St",40.7477685727933,-73.9872914067459,"10001"
"_nywvJGzmWJEH2FceAvRbQ","Korean",4,119,"Purple Rice Korean Kitchen","263 W 30th St",40.74964,-73.99466,"10001"
"55jx0bYJ-odyqKKSrDXtPA","Korean",4,81,"MIGHTY Bowl","817 2nd Ave",40.75101,-73.9717,"10017"
"v2dtG37r1ThqtfEfiFsAUg","Korean",3,429,"Shanghai Mong","30 W 32nd St",40.7476119995117,-73.9871597290039,"10001"
"rtFGv0F-GBfsS-cViu-3hA","Korean",3.5,262,"Gammeeok","9 W 32nd St",40.747653,-73.986114,"10001"
"_FAh31lob7Dnn4iGiLIwng","Korean",3.5,161,"MUI","10 W 32nd St",40.74732,-73.98646,"10001"
"xtxcAUvrD4dWHJd0cwvW1A","Korean",4,144,"JeJu Noodle Bar","679 Greenwich St",40.73304,-74.00734,"10014"
"WlRZ4JEAVqtemQ5WQhFAFg","Korean",4.5,87,"Maru 2","267 W 17th St",40.7416362670334,-74.0007360062909,"10011"
"3GYAtJo-YgEQpFDQBX0dJg","Korean",2.5,709,"The Kunjip","32 W 32nd St",40.74764,-73.98724,"10001"
"OHuqBlHuokOviNMEy50-9w","Korean",4.5,51,"Space Mabi","67 1st Ave",40.7253733460128,-73.9870559656067,"10003"
"Ycz0lIQObftqCnJJvln2WQ","Korean",3,393,"HanaMichi","28 W 32nd St",40.7477154132864,-73.9870278625656,"10001"
"PQ2ZlhuTlJpvMUgvsAwtmQ","Korean",3.5,253,"Dong Chun Hong","312 5th Ave",40.7470559,-73.985959,"10001"
"xSY8MI449l9HvKJKBSlVHA","Korean",3.5,241,"Korean Express","807 Lexington Ave",40.76423,-73.96654,"10065"
"psqD5se4A0sv9Zn3PyUlcg","Korean",4,196,"K-Bap","62 W 56th St",40.7632179260254,-73.9772415161133,"10019"
"pb_cHcy8D8UC-jQ-Q524ug","Korean",4,80,"Som Bo","143 8th Ave",40.74192,-74.00136,"10011"
