"id","cuisine","rating","review_count","name","address","latitude","longitude","zipcode"
"aTzxrI2o3vH_HQkqeFszzg","Japanese",4,131,"Juban","207 10th Ave",40.74737,-74.00482,"10011"
"55jx0bYJ-odyqKKSrDXtPA","Japanese",4,81,"MIGHTY Bowl","817 2nd Ave",40.75101,-73.9717,"10017"
"ww-GIpxS6L6nUKJWtmI0kA","Japanese",4,113,"ROKI Le Izakaya","12 W 21st St",40.7406099,-73.99159,"10010"
"ZGN1Hwora6U4mZEhPjGtsw","Japanese",4,152,"Cafe Zaiya","69 Cooper Sq",40.728642,-73.9903589,"10008"
"qikiQkcPe40utb7uKDJMHQ","Japanese",3.5,155,"Cafe Zaiya","1073 6th Ave",40.7537290614827,-73.9849401655457,"10018"
"ct58a_D8Z8DoJt7luB50wQ","Japanese",4.5,66,"Ramen Ishida","122 Ludlow St",40.71959,-73.98834,"10002"
"G9SWgxH65OBQaJaE8dHkbw","Japanese",4.5,74,"Zest Ramen","112 Eldridge St",40.71816,-73.99186,"10002"
"PBowYD8-vzqbv4yx0TilVg","Japanese",4.5,143,"Ramen Shack","13-13 40th Ave",40.7554119,-73.9414266,"11101"
"HO8vjBAFY3GU1erXMZ_UbQ","Japanese",4.5,68,"CHOCHIN","310 E 93rd St",40.781805,-73.947887,"10128"
"et9pAFtSvNOct9Qcmtcf7g","Japanese",4,139,"Mido","612 Amsterdam Ave",40.7900491,-73.9734598,"10024"
"Qli775QfVY4oFPNu7Cy5Tw","Japanese",3.5,185,"Sun-Chan Japanese Restaurant","2707 Broadway",40.7995,-73.9686399,"10025"
"UB5emSFilql0J10Jx4AHXA","Japanese",4,782,"Watawa Sushi","33-10 Ditmars Blvd",40.774959,-73.9095,"11105"
"0IlPgT9j_85PuLDs8ZqiUw","Japanese",4,131,"BentOn Cafe","156 E 45th St",40.7527802459225,-73.9735173882912,"10017"
"79-I5OTfhsfPCZGgcB4J5A","Japanese",3.5,217,"Mizu Sushi","29 E 20th St",40.739068,-73.9889649,"10003"
"6qK0MyhsXYLgMSPWZdleGA","Japanese",4,134,"Dai Hachi Sushi","303 E 56th St",40.75865,-73.96523,"10022"
"jt-0y4RJ20ONbkxxNWG_Sw","Japanese",4.5,78,"New Mizu Sushi","350 E 9th St",40.7283,-73.98538,"10003"
"gAc5qTZ0JrYB6mr5j5AluQ","Japanese",3.5,177,"Hinata Ramen","159 E 55th St",40.759302,-73.968787,"10022"
"AnrLdpW6G-tXQ7xhBYiA5g","Japanese",4,95,"Azasu","49 Clinton St",40.719758,-73.985011,"10002"
"WlRZ4JEAVqtemQ5WQhFAFg","Japanese",4.5,87,"Maru 2","267 W 17th St",40.7416362670334,-74.0007360062909,"10011"
"QJTLAOMNvhV1_jPfcQ_qPw","Japanese",3.5,147,"Nippon","155 E 52nd St",40.75743,-73.97042,"10022"
"zj4vqgljRhxwWlvttgFRKQ","Japanese",3,463,"wagamama","210 5th Ave",40.74336,-73.98873,"10010"
"Ycz0lIQObftqCnJJvln2WQ","Japanese",3,393,"HanaMichi","28 W 32nd St",40.7477154132864,-73.9870278625656,"10001"
"FLKABU82NNDnCvZSZD75Bg","Japanese",4,155,"Naruto Ramen","2634 Broadway",40.7968567,-73.9698717,"10025"
"dL6_XUUr_INX10IOMtSM0w","Japanese",4,139,"Oishi Bay","230 E 29th St",40.7418734,-73.978779,"10016"
"UlsRplz7jGbDLOOBi5X_ww","Japanese",4.5,53,"PokeRice","162 West 4th St",40.73187,-74.00138,"10014"
"c869kkUkjPM5nSGeJqVosg","Japanese",3.5,213,"Ooki Sushi","1575 3rd Ave",40.78029,-73.95254,"10128"
"ejmJTjHzdMxoq3t7pnnjrg","Japanese",4.5,54,"Naoki Takahashi","311 W 17th St",40.74196,-74.0015899,"10011"
"enx0SZOoGBgeTQ_-aF8OFQ","Japanese",3.5,185,"Sushiden Sixth Ave","123 W 49th St",40.7601358335573,-73.9825703265759,"10020"
"k6KrdEQ8EAMPJx82fZpUvw","Japanese",3.5,137,"Kuro-Obi at City Kitchen NYC","700 8th Ave",40.7587156,-73.9883444,"10036"
"7OMGEtFWT6sdd9TVuoGqJQ","Japanese",4.5,364,"Okonomi","150 Ainslie St",40.712622,-73.9487843,"11211"
"RRNU27hv8rhBYx-mOinwRA","Japanese",4,607,"Santouka Ramen","595 River Rd",40.8162536621094,-73.9798965454102,"07020"
"jho1TctWYD-IZoWhkxqGLw","Japanese",4.5,78,"Poké Fun","334 W 37th St",40.7547,-73.99375,"10018"
"NLZsTQQQ-jttCAQkKBmqoQ","Japanese",3.5,163,"Shoga Sushi & Oyster Bar","300 E 88th St",40.7790547129288,-73.9507931470871,"10128"
"Qi1AoRNcFEX8etII_RZkFg","Japanese",3.5,134,"Ajisai Japanese Fusion","795 Lexington Ave",40.763763,-73.966743,"10065"
"REIcoQFvGB7B6S0GmqHo1A","Japanese",4,96,"Hakubai","66 Park Ave",40.74954,-73.97986,"10016"
"Uoic12Je-GLfRp3D3Klp5g","Japanese",4,135,"Umi No Ie","86 E 3rd St",40.72464,-73.98823,"10003"
"1e4J-25T_aXQ2QFiHL_yZg","Japanese",3.5,199,"Soho Sushi","231 Sullivan St",40.7297242,-73.9994099,"10012"
